time,open,high,low,close,Volume
2023-01-04T03:00:00Z,1845.83,1847.215,1845.24,1845.76,1291
2023-01-04T03:30:00Z,1845.76,1846.09,1845.195,1845.665,758
2023-01-04T04:00:00Z,1845.665,1846.795,1845.49,1845.905,550
2023-01-04T04:30:00Z,1845.905,1846.895,1845.66,1846.7,819
2023-01-04T05:00:00Z,1846.7,1847.14,1844.865,1844.945,1242
2023-01-04T05:30:00Z,1844.945,1846.975,1844.75,1846.43,1551
2023-01-04T06:00:00Z,1846.43,1849.075,1845.83,1848.51,1144
2023-01-04T06:30:00Z,1848.51,1848.59,1846.04,1848.02,1071
2023-01-04T07:00:00Z,1848.02,1853.375,1847.485,1853.04,2139
2023-01-04T07:30:00Z,1853.04,1858.66,1852.93,1858.34,2648
2023-01-04T08:00:00Z,1858.34,1864.6,1857.02,1863.9,3253
2023-01-04T08:30:00Z,1863.9,1865.215,1859.32,1860.035,2246
2023-01-04T09:00:00Z,1860.035,1861.805,1858.97,1861.71,1391
2023-01-04T09:30:00Z,1861.71,1862.335,1859.96,1860.605,1105
2023-01-04T10:00:00Z,1860.605,1861.65,1857.775,1858.065,1097
2023-01-04T10:30:00Z,1858.065,1859.345,1857.72,1858.925,835
2023-01-04T11:00:00Z,1858.925,1862.9,1857.92,1860.335,832
2023-01-04T11:30:00Z,1860.335,1860.775,1858.195,1860.155,871
2023-01-04T12:00:00Z,1860.155,1860.455,1854.75,1855.24,1227
2023-01-04T12:30:00Z,1855.24,1855.735,1853.14,1853.705,1097
2023-01-04T13:00:00Z,1853.705,1859.63,1852.885,1859.22,2164
2023-01-04T13:30:00Z,1859.22,1862.765,1858.69,1860.12,2739
2023-01-04T14:00:00Z,1860.12,1860.91,1857.125,1858.01,2219
2023-01-04T14:30:00Z,1858.01,1859.82,1855.41,1857.05,2990
2023-01-04T15:00:00Z,1857.05,1858.075,1849.095,1856.495,7788
2023-01-04T15:30:00Z,1856.495,1858.5,1853.49,1857.81,3240
2023-01-04T16:00:00Z,1857.81,1859.96,1856.205,1856.615,2505
2023-01-04T16:30:00Z,1856.615,1860.49,1856.6,1858.6,1204
2023-01-04T17:00:00Z,1858.6,1860.07,1855.385,1856.055,1276
2023-01-04T17:30:00Z,1856.055,1856.97,1850.175,1850.575,1424
2023-01-04T18:00:00Z,1850.575,1853.38,1849.9,1852.94,1866
2023-01-04T18:30:00Z,1852.94,1853.985,1850.22,1850.615,1740
2023-01-04T19:00:00Z,1850.615,1852.675,1847.15,1850.915,4955
2023-01-04T19:30:00Z,1850.915,1852.635,1850.14,1852.545,1985
2023-01-04T20:00:00Z,1852.545,1854.935,1851.39,1854.05,792
2023-01-04T20:30:00Z,1854.05,1855.795,1851.785,1855.38,793
2023-01-04T21:00:00Z,1855.38,1857.245,1854.895,1854.975,570
2023-01-04T21:30:00Z,1854.975,1855.28,1853.77,1854.65,507
2023-01-04T23:00:00Z,1854.65,1856.615,1854.315,1856.385,808
2023-01-04T23:30:00Z,1856.385,1857.135,1854.81,1854.86,864
2023-01-05T00:00:00Z,1854.86,1856.43,1854.045,1856.26,949
2023-01-05T00:30:00Z,1856.26,1856.29,1854.55,1855.205,996
2023-01-05T01:00:00Z,1855.205,1858.24,1855.08,1857.54,1508
2023-01-05T01:30:00Z,1857.54,1858.995,1856.665,1858.91,806
2023-01-05T02:00:00Z,1858.91,1858.91,1853.56,1853.9,974
2023-01-05T02:30:00Z,1853.9,1856.995,1853.9,1856.935,759
2023-01-05T03:00:00Z,1856.935,1857.035,1854.595,1854.755,710
2023-01-05T03:30:00Z,1854.755,1856.45,1853.355,1853.355,435
2023-01-05T04:00:00Z,1853.355,1853.62,1851.035,1851.64,619
2023-01-05T04:30:00Z,1851.64,1852.155,1850.405,1852.155,694
2023-01-05T05:00:00Z,1852.155,1852.79,1850.895,1851.25,1071
2023-01-05T05:30:00Z,1851.25,1853.525,1850.66,1852.675,1231
2023-01-05T06:00:00Z,1852.675,1855.75,1852.445,1854.1,1117
2023-01-05T06:30:00Z,1854.1,1854.155,1850.73,1850.79,1012
2023-01-05T07:00:00Z,1850.79,1854.515,1850.55,1854.175,1412
2023-01-05T07:30:00Z,1854.175,1855.16,1847.97,1849.415,1497
2023-01-05T08:00:00Z,1849.415,1850.485,1845.145,1847.955,3491
2023-01-05T08:30:00Z,1847.955,1848.24,1843.89,1846.455,1752
2023-01-05T09:00:00Z,1846.455,1849.48,1844.75,1849.045,1371
2023-01-05T09:30:00Z,1849.045,1850.62,1847.445,1848.575,1267
2023-01-05T10:00:00Z,1848.575,1851.065,1847.56,1848.945,995
2023-01-05T10:30:00Z,1848.945,1851.405,1848.1,1849.095,786
2023-01-05T11:00:00Z,1849.095,1850.875,1847.685,1848.33,848
2023-01-05T11:30:00Z,1848.33,1848.355,1846.17,1846.335,1127
2023-01-05T12:00:00Z,1846.335,1848.865,1845.345,1848.09,1162
2023-01-05T12:30:00Z,1848.09,1848.42,1844.805,1845.45,1441
2023-01-05T13:00:00Z,1845.45,1848.455,1841.935,1844.545,5884
2023-01-05T13:30:00Z,1844.545,1846.555,1833.09,1834.835,5945
2023-01-05T14:00:00Z,1834.835,1836.835,1831.455,1836.285,2824
2023-01-05T14:30:00Z,1836.285,1837.925,1833.425,1834.445,3076
2023-01-05T15:00:00Z,1834.445,1836.53,1828.19,1829.105,4557
2023-01-05T15:30:00Z,1829.105,1829.67,1825.13,1826.915,2441
2023-01-05T16:00:00Z,1826.915,1831.925,1825.72,1831.62,1661
2023-01-05T16:30:00Z,1831.62,1832.055,1829.775,1830.785,1073
2023-01-05T17:00:00Z,1830.785,1833.795,1829.79,1833.085,1275
2023-01-05T17:30:00Z,1833.085,1834.32,1832.6,1833.99,704
2023-01-05T18:00:00Z,1833.99,1837.47,1832.24,1835.5,1682
2023-01-05T18:30:00Z,1835.5,1837.205,1835.23,1836.005,861
2023-01-05T19:00:00Z,1836.005,1836.57,1832.76,1832.775,694
2023-01-05T19:30:00Z,1832.775,1835.595,1832.68,1834.365,580
2023-01-05T20:00:00Z,1834.365,1834.365,1831.97,1833.35,630
2023-01-05T20:30:00Z,1833.35,1834.215,1832.57,1833.05,542
2023-01-05T21:00:00Z,1833.05,1833.905,1832.89,1833.045,326
2023-01-05T21:30:00Z,1833.045,1833.405,1832.7,1832.7,379
2023-01-05T23:00:00Z,1832.7,1833.29,1831.73,1832.695,429
2023-01-05T23:30:00Z,1832.695,1833.27,1832.17,1832.92,416
2023-01-06T00:00:00Z,1832.92,1833.32,1831.42,1833.32,607
2023-01-06T00:30:00Z,1833.32,1834.885,1833.1,1834.415,869
2023-01-06T01:00:00Z,1834.415,1835.07,1832.485,1833.26,997
2023-01-06T01:30:00Z,1833.26,1836.205,1832.92,1835.52,1147
2023-01-06T02:00:00Z,1835.52,1840.345,1835.52,1839.71,1100
2023-01-06T02:30:00Z,1839.71,1839.755,1837.785,1838.29,751
2023-01-06T03:00:00Z,1838.29,1840.88,1838.23,1840.36,1304
2023-01-06T03:30:00Z,1840.36,1840.915,1839.19,1839.355,709
2023-01-06T04:00:00Z,1839.355,1840.695,1838.875,1840.57,273
2023-01-06T04:30:00Z,1840.57,1840.65,1838.09,1838.095,615
2023-01-06T05:00:00Z,1838.095,1838.235,1836.085,1836.675,853
2023-01-06T05:30:00Z,1836.675,1838.115,1835.76,1837.145,1429
2023-01-06T06:00:00Z,1837.145,1839.775,1837.06,1838.68,1292
2023-01-06T06:30:00Z,1838.68,1839.865,1838.395,1838.845,1057
2023-01-06T07:00:00Z,1838.845,1840.685,1837.45,1837.595,1331
2023-01-06T07:30:00Z,1837.595,1839.39,1836.735,1838.415,1067
2023-01-06T08:00:00Z,1838.415,1840.55,1837.765,1837.765,2026
2023-01-06T08:30:00Z,1837.765,1838.855,1836.825,1837.175,695
2023-01-06T09:00:00Z,1837.175,1837.455,1833.32,1836.21,966
2023-01-06T09:30:00Z,1836.21,1836.415,1834.035,1835.55,856
2023-01-06T10:00:00Z,1835.55,1836.605,1834.145,1834.67,1010
2023-01-06T10:30:00Z,1834.67,1837.98,1834.555,1836.73,684
2023-01-06T11:00:00Z,1836.73,1839.94,1836.665,1839.78,810
2023-01-06T11:30:00Z,1839.78,1840.035,1835.95,1836.775,1215
2023-01-06T12:00:00Z,1836.775,1837.51,1834.89,1837.16,1289
2023-01-06T12:30:00Z,1837.16,1837.79,1835.22,1836.47,1294
2023-01-06T13:00:00Z,1836.47,1838.03,1834.69,1836.345,2967
2023-01-06T13:30:00Z,1836.345,1852.595,1835.185,1851.84,11900
2023-01-06T14:00:00Z,1851.84,1852.69,1843.52,1845.945,3732
2023-01-06T14:30:00Z,1845.945,1848.985,1840.745,1843.815,4681
2023-01-06T15:00:00Z,1843.815,1862.11,1843.815,1857.705,9171
2023-01-06T15:30:00Z,1857.705,1863.2,1857.605,1862.4,3300
2023-01-06T16:00:00Z,1862.4,1864.41,1860.165,1860.505,2401
2023-01-06T16:30:00Z,1860.505,1864.14,1859.99,1863.455,1283
2023-01-06T17:00:00Z,1863.455,1865.01,1861.355,1861.76,1370
2023-01-06T17:30:00Z,1861.76,1863.4,1860.995,1862.46,979
2023-01-06T18:00:00Z,1862.46,1864.935,1861.835,1864.365,1046
2023-01-06T18:30:00Z,1864.365,1869.53,1863.89,1868.76,2091
2023-01-06T19:00:00Z,1868.76,1869.775,1868.255,1868.35,950
2023-01-06T19:30:00Z,1868.35,1869.92,1868.085,1868.93,786
2023-01-06T20:00:00Z,1868.93,1869.38,1867.91,1868.635,893
2023-01-06T20:30:00Z,1868.635,1868.635,1865.875,1866.88,1179
2023-01-06T21:00:00Z,1866.88,1867.365,1865.885,1866.15,688
2023-01-06T21:30:00Z,1866.15,1866.85,1865.78,1866.11,625
2023-01-08T23:00:00Z,1866.11,1869.525,1866.11,1868.31,1276
2023-01-08T23:30:00Z,1868.31,1869.925,1867.555,1869.67,1045
2023-01-09T00:00:00Z,1869.67,1870.865,1867.74,1868.61,1351
2023-01-09T00:30:00Z,1868.61,1869.405,1867.205,1868.615,1071
2023-01-09T01:00:00Z,1868.615,1871.865,1868.21,1870.935,2425
2023-01-09T01:30:00Z,1870.935,1875.335,1870.375,1874.475,2476
2023-01-09T02:00:00Z,1874.475,1877.74,1874.305,1877.165,1911
2023-01-09T02:30:00Z,1877.165,1879.485,1876.955,1879.225,1804
2023-01-09T03:00:00Z,1879.225,1879.545,1876.845,1877.54,1413
2023-01-09T03:30:00Z,1877.54,1878.305,1876.97,1877.24,739
2023-01-09T04:00:00Z,1877.24,1878,1876.945,1877.4,644
2023-01-09T04:30:00Z,1877.4,1877.97,1876.96,1876.99,538
2023-01-09T05:00:00Z,1876.99,1877.495,1874.8,1877,1018
2023-01-09T05:30:00Z,1877,1878.23,1876.395,1878.055,1042
2023-01-09T06:00:00Z,1878.055,1880.03,1877.94,1878.83,1477
2023-01-09T06:30:00Z,1878.83,1879.445,1877.1,1878.09,1202
2023-01-09T07:00:00Z,1878.09,1881.02,1877.075,1878.75,1895
2023-01-09T07:30:00Z,1878.75,1879.765,1873.79,1875.12,2668
2023-01-09T08:00:00Z,1875.12,1876.975,1873.645,1876.31,1759
2023-01-09T08:30:00Z,1876.31,1876.82,1873.685,1873.895,1072
2023-01-09T09:00:00Z,1873.895,1874.64,1871.5,1872.535,1267
2023-01-09T09:30:00Z,1872.535,1874.755,1871.335,1873.68,1073
2023-01-09T10:00:00Z,1873.68,1874.915,1872.435,1873.57,834
2023-01-09T10:30:00Z,1873.57,1874.07,1871.395,1871.645,902
2023-01-09T11:00:00Z,1871.645,1872.95,1871.3,1872.335,1105
2023-01-09T11:30:00Z,1872.335,1873.52,1870.56,1873.13,1302
2023-01-09T12:00:00Z,1873.13,1875.695,1872.1,1874.775,851
2023-01-09T12:30:00Z,1874.775,1875.665,1874.135,1874.985,780
2023-01-09T13:00:00Z,1874.985,1877.125,1872.805,1876.82,1923
2023-01-09T13:30:00Z,1876.82,1878.505,1874.345,1878.23,1809
2023-01-09T14:00:00Z,1878.23,1879.59,1875.435,1876.335,1699
2023-01-09T14:30:00Z,1876.335,1881.55,1873.96,1877.115,3258
2023-01-09T15:00:00Z,1877.115,1879.415,1875.225,1875.29,2213
2023-01-09T15:30:00Z,1875.29,1876.34,1872.195,1874.805,1741
2023-01-09T16:00:00Z,1874.805,1876.71,1873.325,1875.93,1520
2023-01-09T16:30:00Z,1875.93,1878.535,1874.2,1876.195,1278
2023-01-09T17:00:00Z,1876.195,1876.195,1869.47,1870.08,1384
2023-01-09T17:30:00Z,1870.08,1872.08,1869.11,1871.905,855
2023-01-09T18:00:00Z,1871.905,1873.945,1869.375,1873.5,849
2023-01-09T18:30:00Z,1873.5,1874.835,1870.385,1871.34,1078
2023-01-09T19:00:00Z,1871.34,1873.45,1871.34,1872.67,566
2023-01-09T19:30:00Z,1872.67,1875.755,1872.37,1875.275,751
2023-01-09T20:00:00Z,1875.275,1875.275,1870.745,1871.005,911
2023-01-09T20:30:00Z,1871.005,1871.91,1869.275,1871.245,1133
2023-01-09T21:00:00Z,1871.245,1871.5,1870.135,1871.185,276
2023-01-09T21:30:00Z,1871.185,1871.905,1870.795,1871.705,337
2023-01-09T23:00:00Z,1871.705,1871.705,1870.42,1870.595,459
2023-01-09T23:30:00Z,1870.595,1871.265,1870.32,1870.595,619
2023-01-10T00:00:00Z,1870.595,1870.595,1867.93,1868.38,1178
2023-01-10T00:30:00Z,1868.38,1870.995,1868.295,1870.765,1014
2023-01-10T01:00:00Z,1870.765,1873.875,1870.015,1873.675,1050
2023-01-10T01:30:00Z,1873.675,1876.13,1873.17,1874.485,1770
2023-01-10T02:00:00Z,1874.485,1875.68,1872.625,1872.9,1149
2023-01-10T02:30:00Z,1872.9,1873.61,1871.11,1872.88,1232
2023-01-10T03:00:00Z,1872.88,1873.95,1871.835,1873.525,1364
2023-01-10T03:30:00Z,1873.525,1873.77,1871.55,1871.96,1242
2023-01-10T04:00:00Z,1871.96,1872.28,1870.79,1872.045,688
2023-01-10T04:30:00Z,1872.045,1872.455,1870.855,1871.39,222
2023-01-10T05:00:00Z,1871.39,1873.125,1870.88,1872.985,552
2023-01-10T05:30:00Z,1872.985,1875.21,1872.985,1874.13,700
2023-01-10T06:00:00Z,1874.13,1874.995,1872.68,1872.86,652
2023-01-10T06:30:00Z,1872.86,1873.585,1872.155,1873.31,831
2023-01-10T07:00:00Z,1873.31,1874.045,1871.26,1871.385,1965
2023-01-10T07:30:00Z,1871.385,1873.695,1870.67,1872.12,1594
2023-01-10T08:00:00Z,1872.12,1874.505,1871.69,1873.405,1426
2023-01-10T08:30:00Z,1873.405,1876.275,1872.83,1875.195,1367
2023-01-10T09:00:00Z,1875.195,1877.27,1874.535,1876.23,1387
2023-01-10T09:30:00Z,1876.23,1877.33,1875.79,1876.89,1266
2023-01-10T10:00:00Z,1876.89,1877.19,1874.47,1875.5,968
2023-01-10T10:30:00Z,1875.5,1876.19,1873.485,1875.215,1042
2023-01-10T11:00:00Z,1875.215,1876.75,1873.92,1876.59,1718
2023-01-10T11:30:00Z,1876.59,1877.035,1874.495,1875.235,1631
2023-01-10T12:00:00Z,1875.235,1875.705,1872.24,1872.775,1653
2023-01-10T12:30:00Z,1872.775,1873.69,1870.475,1871.82,1632
2023-01-10T13:00:00Z,1871.82,1874.53,1871.31,1873.12,1503
2023-01-10T13:30:00Z,1873.12,1873.75,1870.955,1873.425,1453
2023-01-10T14:00:00Z,1873.425,1878.39,1873.095,1877.24,3893
2023-01-10T14:30:00Z,1877.24,1880.07,1874.91,1878.315,4407
2023-01-10T15:00:00Z,1878.315,1880.795,1877.18,1878.445,2846
2023-01-10T15:30:00Z,1878.445,1878.52,1874.74,1875.78,2362
2023-01-10T16:00:00Z,1875.78,1877.44,1874.93,1875.405,1458
2023-01-10T16:30:00Z,1875.405,1876.095,1871.29,1871.645,1188
2023-01-10T17:00:00Z,1871.645,1874.19,1871.44,1873.81,1355
2023-01-10T17:30:00Z,1873.81,1875.935,1873.715,1874.355,734
2023-01-10T18:00:00Z,1874.355,1875.505,1872.045,1872.41,1183
2023-01-10T18:30:00Z,1872.41,1875.8,1872.215,1875.685,916
2023-01-10T19:00:00Z,1875.685,1877.285,1875.375,1877.06,1316
2023-01-10T19:30:00Z,1877.06,1877.38,1875.72,1876.725,904
2023-01-10T20:00:00Z,1876.725,1878.35,1876.055,1878.22,680
2023-01-10T20:30:00Z,1878.22,1878.725,1877.04,1878.19,741
2023-01-10T21:00:00Z,1878.19,1878.215,1876.71,1877.575,410
2023-01-10T21:30:00Z,1877.575,1877.68,1876.875,1876.99,563
2023-01-10T23:00:00Z,1876.99,1877.45,1876.44,1876.89,518
2023-01-10T23:30:00Z,1876.89,1877.415,1876.51,1877.31,305
2023-01-11T00:00:00Z,1877.31,1877.365,1875.84,1876.47,756
2023-01-11T00:30:00Z,1876.47,1878.215,1876.335,1878.025,922
2023-01-11T01:00:00Z,1878.025,1878.5,1873.565,1873.565,1584
2023-01-11T01:30:00Z,1873.565,1874.24,1872.07,1873.11,1182
2023-01-11T02:00:00Z,1873.11,1874.83,1872.37,1874.745,1212
2023-01-11T02:30:00Z,1874.745,1876.7,1874.67,1875.1,1130
2023-01-11T03:00:00Z,1875.1,1876.88,1874.66,1876.555,812
2023-01-11T03:30:00Z,1876.555,1878.045,1876.285,1877.785,769
2023-01-11T04:00:00Z,1877.785,1878.02,1876.95,1877.245,444
2023-01-11T04:30:00Z,1877.245,1878.255,1877.02,1877.945,689
2023-01-11T05:00:00Z,1877.945,1880.58,1877.475,1879.985,955
2023-01-11T05:30:00Z,1879.985,1884.68,1879.8,1882.325,1801
2023-01-11T06:00:00Z,1882.325,1883.855,1882.26,1883.38,1060
2023-01-11T06:30:00Z,1883.38,1884.02,1880.61,1880.81,1189
2023-01-11T07:00:00Z,1880.81,1883.82,1880.395,1883.65,1942
2023-01-11T07:30:00Z,1883.65,1883.685,1881.395,1881.67,1742
2023-01-11T08:00:00Z,1881.67,1884.005,1881.005,1882.35,1961
2023-01-11T08:30:00Z,1882.35,1886.22,1882.2,1884.01,2654
2023-01-11T09:00:00Z,1884.01,1886.35,1883.36,1885.715,3024
2023-01-11T09:30:00Z,1885.715,1886.695,1883.65,1884.685,2031
2023-01-11T10:00:00Z,1884.685,1885.85,1883.135,1884.3,1612
2023-01-11T10:30:00Z,1884.3,1885.195,1882.555,1884.88,925
2023-01-11T11:00:00Z,1884.88,1886.1,1884.285,1884.48,828
2023-01-11T11:30:00Z,1884.48,1884.58,1882.925,1883.105,1114
2023-01-11T12:00:00Z,1883.105,1883.34,1875.82,1878.005,2282
2023-01-11T12:30:00Z,1878.005,1878.45,1875.975,1877.26,1904
2023-01-11T13:00:00Z,1877.26,1879.225,1876.345,1878.42,1950
2023-01-11T13:30:00Z,1878.42,1880.475,1876.035,1877.675,2466
2023-01-11T14:00:00Z,1877.675,1879.185,1876.31,1878.65,1497
2023-01-11T14:30:00Z,1878.65,1879.15,1870.645,1871.815,5125
2023-01-11T15:00:00Z,1871.815,1873.78,1871.58,1873.095,3117
2023-01-11T15:30:00Z,1873.095,1873.185,1869.58,1872.055,2121
2023-01-11T16:00:00Z,1872.055,1872.15,1867.22,1869.89,2832
2023-01-11T16:30:00Z,1869.89,1874.53,1869.75,1873.155,1573
2023-01-11T17:00:00Z,1873.155,1876.42,1873.01,1875.33,1139
2023-01-11T17:30:00Z,1875.33,1875.525,1872.925,1873.85,728
2023-01-11T18:00:00Z,1873.85,1877.895,1873.21,1875.165,2193
2023-01-11T18:30:00Z,1875.165,1877.9,1874.94,1877.845,923
2023-01-11T19:00:00Z,1877.845,1878.235,1876.96,1877.78,719
2023-01-11T19:30:00Z,1877.78,1878.535,1877.305,1877.775,603
2023-01-11T20:00:00Z,1877.775,1878.125,1875.765,1877.515,483
2023-01-11T20:30:00Z,1877.515,1877.54,1876.185,1876.59,336
2023-01-11T21:00:00Z,1876.59,1877.255,1876.46,1876.865,236
2023-01-11T21:30:00Z,1876.865,1876.955,1875.73,1875.965,571
2023-01-11T23:00:00Z,1875.965,1877.645,1874.965,1877.36,942
2023-01-11T23:30:00Z,1877.36,1877.835,1876.975,1877.055,293
2023-01-12T00:00:00Z,1877.055,1877.715,1875.9,1877.5,1225
2023-01-12T00:30:00Z,1877.5,1878.425,1877.305,1877.705,1075
2023-01-12T01:00:00Z,1877.705,1878.92,1877.39,1877.965,1348
2023-01-12T01:30:00Z,1877.965,1881.165,1877.74,1880.585,1139
2023-01-12T02:00:00Z,1880.585,1882.545,1880.285,1882.47,1192
2023-01-12T02:30:00Z,1882.47,1884.99,1882.03,1883.73,1249
2023-01-12T03:00:00Z,1883.73,1884.6,1882.55,1882.655,927
2023-01-12T03:30:00Z,1882.655,1884.325,1882.16,1883.615,530
2023-01-12T04:00:00Z,1883.615,1884.265,1883.255,1883.385,500
2023-01-12T04:30:00Z,1883.385,1884.965,1883.1,1884.465,537
2023-01-12T05:00:00Z,1884.465,1885.09,1883.805,1884.455,929
2023-01-12T05:30:00Z,1884.455,1884.845,1883.425,1883.72,791
2023-01-12T06:00:00Z,1883.72,1884.435,1883.1,1883.6,644
2023-01-12T06:30:00Z,1883.6,1884.08,1882.15,1883.24,1094
2023-01-12T07:00:00Z,1883.24,1884.32,1880.945,1881.025,1796
2023-01-12T07:30:00Z,1881.025,1882.52,1879.945,1882.52,1516
2023-01-12T08:00:00Z,1882.52,1883.385,1881.54,1881.87,1695
2023-01-12T08:30:00Z,1881.87,1883.27,1881.505,1882.135,713
2023-01-12T09:00:00Z,1882.135,1883.255,1881.23,1883.005,718
2023-01-12T09:30:00Z,1883.005,1885.475,1882.84,1884.405,864
2023-01-12T10:00:00Z,1884.405,1884.53,1882.59,1883.39,943
2023-01-12T10:30:00Z,1883.39,1884.415,1882.61,1884.4,771
2023-01-12T11:00:00Z,1884.4,1886.06,1884.155,1885.285,558
2023-01-12T11:30:00Z,1885.285,1886.35,1885.08,1885.19,779
2023-01-12T12:00:00Z,1885.19,1890.22,1884.815,1888.49,1271
2023-01-12T12:30:00Z,1888.49,1888.84,1886.63,1887.545,935
2023-01-12T13:00:00Z,1887.545,1891.03,1886.875,1887.345,2840
2023-01-12T13:30:00Z,1887.345,1901.705,1870.3,1899.685,15300
2023-01-12T14:00:00Z,1899.685,1901.395,1887.905,1892.18,5842
2023-01-12T14:30:00Z,1892.18,1894.74,1879.935,1882.515,7382
2023-01-12T15:00:00Z,1882.515,1890.045,1880.475,1887.21,6304
2023-01-12T15:30:00Z,1887.21,1890.645,1885.525,1888.895,4096
2023-01-12T16:00:00Z,1888.895,1892.895,1888.46,1892.465,2141
2023-01-12T16:30:00Z,1892.465,1893.9,1890.95,1892.64,2214
2023-01-12T17:00:00Z,1892.64,1896.665,1891.79,1895.865,1689
2023-01-12T17:30:00Z,1895.865,1898.775,1895.735,1897.79,1420
2023-01-12T18:00:00Z,1897.79,1898.745,1894.175,1895.57,2524
2023-01-12T18:30:00Z,1895.57,1899.16,1894.53,1898.955,1910
2023-01-12T19:00:00Z,1898.955,1899.66,1896.62,1896.745,1457
2023-01-12T19:30:00Z,1896.745,1898.81,1895.845,1897.84,1158
2023-01-12T20:00:00Z,1897.84,1897.84,1894.365,1896.375,1235
2023-01-12T20:30:00Z,1896.375,1898.815,1895.775,1898.415,849
2023-01-12T21:00:00Z,1898.415,1899.53,1897.51,1897.885,419
2023-01-12T21:30:00Z,1897.885,1897.935,1896.785,1896.785,534
2023-01-12T23:00:00Z,1896.785,1897.34,1895.845,1896.725,657
2023-01-12T23:30:00Z,1896.725,1898.645,1896.065,1898.15,892
2023-01-13T00:00:00Z,1898.15,1900.98,1897.825,1899.775,1248
